instance name, solver name, cutoff, objective value
proteindesign121hz512p19.mps, Gurobi(heur), 10, N/A
proteindesign121hz512p19.mps, Feasibility Jump, 10, N/A
proteindesign121hz512p19.mps, Local-MIP, 10, N/A
t1722.mps, HiGHS, 10, N/A
t1722.mps, SCIP, 10, 251008.0
t1722.mps, CPLEX, 10, 129746.0
t1722.mps, Gurobi(comp), 10, 140756.0
t1722.mps, Gurobi(heur), 10, 147867.0
t1722.mps, Feasibility Jump, 10, 277531.0
t1722.mps, Local-MIP, 10, 190941.0
rfds-4-days.mps, HiGHS, 10, N/A
rfds-4-days.mps, SCIP, 10, N/A
rfds-4-days.mps, CPLEX, 10, N/A
rfds-4-days.mps, Gurobi(comp), 10, N/A
rfds-4-days.mps, Gurobi(heur), 10, N/A
rfds-4-days.mps, Feasibility Jump, 10, N/A
rfds-4-days.mps, Local-MIP, 10, N/A
graph40-20-1rand.mps, HiGHS, 10, N/A
graph40-20-1rand.mps, SCIP, 10, N/A
graph40-20-1rand.mps, CPLEX, 10, 0.0
graph40-20-1rand.mps, Gurobi(comp), 10, 0.0
graph40-20-1rand.mps, Gurobi(heur), 10, 0.0
graph40-20-1rand.mps, Feasibility Jump, 10, 0.0
graph40-20-1rand.mps, Local-MIP, 10, -11.0
rocII-8-11.mps, HiGHS, 10, N/A
rocII-8-11.mps, SCIP, 10, N/A
rocII-8-11.mps, CPLEX, 10, N/A
rocII-8-11.mps, Gurobi(comp), 10, N/A
rocII-8-11.mps, Gurobi(heur), 10, -0.6783675
rocII-8-11.mps, Feasibility Jump, 10, N/A
rocII-8-11.mps, Local-MIP, 10, N/A
allcolor10.mps, HiGHS, 10, 4500.0
allcolor10.mps, SCIP, 10, 267.0
allcolor10.mps, CPLEX, 10, 4500.0
allcolor10.mps, Gurobi(comp), 10, 636.0
allcolor10.mps, Gurobi(heur), 10, 636.0
allcolor10.mps, Feasibility Jump, 10, 0.0
allcolor10.mps, Local-MIP, 10, 2073.0
ds.mps, HiGHS, 10, N/A
ds.mps, SCIP, 10, 1350.767
ds.mps, CPLEX, 10, 1322.96
ds.mps, Gurobi(comp), 10, 5418.56
ds.mps, Gurobi(heur), 10, 5418.56
ds.mps, Feasibility Jump, 10, 1517.1625
ds.mps, Local-MIP, 10, 992.0525
dfn-bwin-DBE.mps, HiGHS, 10, 142284.98
dfn-bwin-DBE.mps, SCIP, 10, 164913.6
dfn-bwin-DBE.mps, CPLEX, 10, 89671.45
dfn-bwin-DBE.mps, Gurobi(comp), 10, 78845.86
dfn-bwin-DBE.mps, Gurobi(heur), 10, 77250.23
dfn-bwin-DBE.mps, Feasibility Jump, 10, 655175.74
dfn-bwin-DBE.mps, Local-MIP, 10, 90548.66
neos-4387871-tavua.mps, HiGHS, 10, N/A
neos-4387871-tavua.mps, SCIP, 10, N/A
neos-4387871-tavua.mps, CPLEX, 10, 37.38473
neos-4387871-tavua.mps, Gurobi(comp), 10, 35.1421
neos-4387871-tavua.mps, Gurobi(heur), 10, 35.38473
neos-4387871-tavua.mps, Feasibility Jump, 10, 28.55631
neos-4387871-tavua.mps, Local-MIP, 10, N/A
supportcase35.mps, HiGHS, 10, N/A
supportcase35.mps, SCIP, 10, 0.0
supportcase35.mps, CPLEX, 10, 0.0
supportcase35.mps, Gurobi(comp), 10, -42.0000001
supportcase35.mps, Gurobi(heur), 10, -42.0000001
supportcase35.mps, Feasibility Jump, 10, 0.0
supportcase35.mps, Local-MIP, 10, 0.0
neos-3682128-sandon.mps, HiGHS, 10, 45684695.0
neos-3682128-sandon.mps, SCIP, 10, N/A
neos-3682128-sandon.mps, CPLEX, 10, 49183970.0
neos-3682128-sandon.mps, Gurobi(comp), 10, 35044770.0
neos-3682128-sandon.mps, Gurobi(heur), 10, 42840770.0
neos-3682128-sandon.mps, Feasibility Jump, 10, 2e+24
neos-3682128-sandon.mps, Local-MIP, 10, 47457240.0
pythago7824.mps, HiGHS, 10, N/A
pythago7824.mps, SCIP, 10, N/A
pythago7824.mps, CPLEX, 10, N/A
pythago7824.mps, Gurobi(comp), 10, N/A
pythago7824.mps, Gurobi(heur), 10, N/A
pythago7824.mps, Feasibility Jump, 10, N/A
pythago7824.mps, Local-MIP, 10, N/A
neos-5045105-creuse.mps, HiGHS, 10, 21.42857208
neos-5045105-creuse.mps, SCIP, 10, 20.57143
neos-5045105-creuse.mps, CPLEX, 10, 20.571431011
neos-5045105-creuse.mps, Gurobi(comp), 10, 21.7142875
neos-5045105-creuse.mps, Gurobi(heur), 10, 20.5714286
neos-5045105-creuse.mps, Feasibility Jump, 10, N/A
neos-5045105-creuse.mps, Local-MIP, 10, 133.071431
polygonpack5-15.mps, HiGHS, 10, 0.0
polygonpack5-15.mps, SCIP, 10, 0.0
polygonpack5-15.mps, CPLEX, 10, 0.0
polygonpack5-15.mps, Gurobi(comp), 10, -32673200.0
polygonpack5-15.mps, Gurobi(heur), 10, -28734900.0
polygonpack5-15.mps, Feasibility Jump, 10, 0.0
polygonpack5-15.mps, Local-MIP, 10, -37922279.433054
bab6.mps, HiGHS, 10, N/A
bab6.mps, SCIP, 10, N/A
bab6.mps, CPLEX, 10, N/A
bab6.mps, Gurobi(comp), 10, N/A
bab6.mps, Gurobi(heur), 10, N/A
bab6.mps, Feasibility Jump, 10, N/A
bab6.mps, Local-MIP, 10, N/A
neos-2974461-ibar.mps, HiGHS, 10, N/A
neos-2974461-ibar.mps, SCIP, 10, N/A
neos-2974461-ibar.mps, CPLEX, 10, 637327600.0
neos-2974461-ibar.mps, Gurobi(comp), 10, 637327600.0
neos-2974461-ibar.mps, Gurobi(heur), 10, 637327600.0
neos-2974461-ibar.mps, Feasibility Jump, 10, N/A
neos-2974461-ibar.mps, Local-MIP, 10, 637327600.0
neos-4292145-piako.mps, HiGHS, 10, N/A
neos-4292145-piako.mps, SCIP, 10, N/A
neos-4292145-piako.mps, CPLEX, 10, N/A
neos-4292145-piako.mps, Gurobi(comp), 10, N/A
neos-4292145-piako.mps, Gurobi(heur), 10, N/A
neos-4292145-piako.mps, Feasibility Jump, 10, N/A
neos-4292145-piako.mps, Local-MIP, 10, N/A
neos-1420546.mps, HiGHS, 10, N/A
neos-1420546.mps, SCIP, 10, 28367.19
neos-1420546.mps, CPLEX, 10, 29946.622222
neos-1420546.mps, Gurobi(comp), 10, 23451.156729
neos-1420546.mps, Gurobi(heur), 10, 23451.156729
neos-1420546.mps, Feasibility Jump, 10, N/A
neos-1420546.mps, Local-MIP, 10, N/A
supportcase23.mps, HiGHS, 10, N/A
supportcase23.mps, SCIP, 10, N/A
supportcase23.mps, CPLEX, 10, N/A
supportcase23.mps, Gurobi(comp), 10, N/A
supportcase23.mps, Gurobi(heur), 10, N/A
supportcase23.mps, Feasibility Jump, 10, -12952.0
supportcase23.mps, Local-MIP, 10, N/A
neos-5261882-treska.mps, HiGHS, 10, N/A
neos-5261882-treska.mps, SCIP, 10, N/A
neos-5261882-treska.mps, CPLEX, 10, N/A
neos-5261882-treska.mps, Gurobi(comp), 10, N/A
neos-5261882-treska.mps, Gurobi(heur), 10, N/A
neos-5261882-treska.mps, Feasibility Jump, 10, N/A
neos-5261882-treska.mps, Local-MIP, 10, N/A
neos-4360552-sangro.mps, HiGHS, 10, N/A
neos-4360552-sangro.mps, SCIP, 10, N/A
neos-4360552-sangro.mps, CPLEX, 10, N/A
neos-4360552-sangro.mps, Gurobi(comp), 10, N/A
neos-4360552-sangro.mps, Gurobi(heur), 10, N/A
neos-4360552-sangro.mps, Feasibility Jump, 10, N/A
neos-4360552-sangro.mps, Local-MIP, 10, N/A
dano3mip.mps, HiGHS, 10, N/A
dano3mip.mps, SCIP, 10, 937.8235
dano3mip.mps, CPLEX, 10, 768.375
dano3mip.mps, Gurobi(comp), 10, 741.4375
dano3mip.mps, Gurobi(heur), 10, 741.4375
dano3mip.mps, Feasibility Jump, 10, N/A
dano3mip.mps, Local-MIP, 10, N/A
graph40-40-1rand.mps, HiGHS, 10, N/A
graph40-40-1rand.mps, SCIP, 10, N/A
graph40-40-1rand.mps, CPLEX, 10, 0.0
graph40-40-1rand.mps, Gurobi(comp), 10, 0.0
graph40-40-1rand.mps, Gurobi(heur), 10, 0.0
graph40-40-1rand.mps, Feasibility Jump, 10, 0.0
graph40-40-1rand.mps, Local-MIP, 10, 0.0
t1717.mps, HiGHS, 10, N/A
t1717.mps, SCIP, 10, 317206.0
t1717.mps, CPLEX, 10, 200300.0
t1717.mps, Gurobi(comp), 10, 201342.0
t1717.mps, Gurobi(heur), 10, 201342.0
t1717.mps, Feasibility Jump, 10, 420881.0
t1717.mps, Local-MIP, 10, 411916.0
a2864-99blp.mps, HiGHS, 10, N/A
a2864-99blp.mps, SCIP, 10, N/A
a2864-99blp.mps, CPLEX, 10, -17.0
a2864-99blp.mps, Gurobi(comp), 10, N/A
a2864-99blp.mps, Gurobi(heur), 10, N/A
a2864-99blp.mps, Feasibility Jump, 10, N/A
a2864-99blp.mps, Local-MIP, 10, -33.0
bley_xs1noM.mps, HiGHS, 10, N/A
bley_xs1noM.mps, SCIP, 10, 8835074.0
bley_xs1noM.mps, CPLEX, 10, 15460082.24
bley_xs1noM.mps, Gurobi(comp), 10, 7163040.3
bley_xs1noM.mps, Gurobi(heur), 10, 7163040.3
bley_xs1noM.mps, Feasibility Jump, 10, 713930383.58
bley_xs1noM.mps, Local-MIP, 10, 7276333.9
scpl4.mps, HiGHS, 10, N/A
scpl4.mps, SCIP, 10, 10117910.0
scpl4.mps, CPLEX, 10, 10117913.0
scpl4.mps, Gurobi(comp), 10, 40800.0
scpl4.mps, Gurobi(heur), 10, 40800.0
scpl4.mps, Feasibility Jump, 10, 14436.0
scpl4.mps, Local-MIP, 10, 8509.0
satellites3-25.mps, HiGHS, 10, N/A
satellites3-25.mps, SCIP, 10, N/A
satellites3-25.mps, CPLEX, 10, 49.0
satellites3-25.mps, Gurobi(comp), 10, 80.0
satellites3-25.mps, Gurobi(heur), 10, 80.0
satellites3-25.mps, Feasibility Jump, 10, N/A
satellites3-25.mps, Local-MIP, 10, 38.0
ger50-17-ptp-pop-6t.mps, HiGHS, 10, N/A
ger50-17-ptp-pop-6t.mps, SCIP, 10, 10516.23
ger50-17-ptp-pop-6t.mps, CPLEX, 10, 9122.6016
ger50-17-ptp-pop-6t.mps, Gurobi(comp), 10, 9178.4314
ger50-17-ptp-pop-6t.mps, Gurobi(heur), 10, 9155.699
ger50-17-ptp-pop-6t.mps, Feasibility Jump, 10, N/A
ger50-17-ptp-pop-6t.mps, Local-MIP, 10, 16866.2344
shs1042.mps, HiGHS, 10, N/A
shs1042.mps, SCIP, 10, N/A
shs1042.mps, CPLEX, 10, N/A
shs1042.mps, Gurobi(comp), 10, N/A
shs1042.mps, Gurobi(heur), 10, N/A
shs1042.mps, Feasibility Jump, 10, N/A
shs1042.mps, Local-MIP, 10, N/A
sorrell7.mps, HiGHS, 10, -2.0
sorrell7.mps, SCIP, 10, -152.0
sorrell7.mps, CPLEX, 10, -2.0
sorrell7.mps, Gurobi(comp), 10, -150.0
sorrell7.mps, Gurobi(heur), 10, -150.0
sorrell7.mps, Feasibility Jump, 10, -1.0
sorrell7.mps, Local-MIP, 10, -176.0
supportcase38.mps, HiGHS, 10, N/A
supportcase38.mps, SCIP, 10, N/A
supportcase38.mps, CPLEX, 10, N/A
supportcase38.mps, Gurobi(comp), 10, N/A
supportcase38.mps, Gurobi(heur), 10, N/A
supportcase38.mps, Feasibility Jump, 10, N/A
supportcase38.mps, Local-MIP, 10, N/A
bppc6-06.mps, HiGHS, 10, 229.0
bppc6-06.mps, SCIP, 10, 342.0
bppc6-06.mps, CPLEX, 10, N/A
bppc6-06.mps, Gurobi(comp), 10, 221.0
bppc6-06.mps, Gurobi(heur), 10, 224.0
bppc6-06.mps, Feasibility Jump, 10, 0.0
bppc6-06.mps, Local-MIP, 10, 217.0
neos-4335793-snake.mps, HiGHS, 10, N/A
neos-4335793-snake.mps, SCIP, 10, N/A
neos-4335793-snake.mps, CPLEX, 10, N/A
neos-4335793-snake.mps, Gurobi(comp), 10, N/A
neos-4335793-snake.mps, Gurobi(heur), 10, N/A
neos-4335793-snake.mps, Feasibility Jump, 10, N/A
neos-4335793-snake.mps, Local-MIP, 10, N/A
sing326.mps, HiGHS, 10, N/A
sing326.mps, SCIP, 10, N/A
sing326.mps, CPLEX, 10, 12999416.568
sing326.mps, Gurobi(comp), 10, 7820851.9665
sing326.mps, Gurobi(heur), 10, 7820851.9665
sing326.mps, Feasibility Jump, 10, N/A
sing326.mps, Local-MIP, 10, N/A
roi5alpha10n8.mps, HiGHS, 10, N/A
roi5alpha10n8.mps, SCIP, 10, N/A
roi5alpha10n8.mps, CPLEX, 10, -29.569760039
roi5alpha10n8.mps, Gurobi(comp), 10, -0.0005694
roi5alpha10n8.mps, Gurobi(heur), 10, -0.0005694
roi5alpha10n8.mps, Feasibility Jump, 10, 0.0
roi5alpha10n8.mps, Local-MIP, 10, -3.391158
hawaiiv10-130.mps, HiGHS, 10, N/A
hawaiiv10-130.mps, SCIP, 10, N/A
hawaiiv10-130.mps, CPLEX, 10, N/A
hawaiiv10-130.mps, Gurobi(comp), 10, N/A
hawaiiv10-130.mps, Gurobi(heur), 10, N/A
hawaiiv10-130.mps, Feasibility Jump, 10, N/A
hawaiiv10-130.mps, Local-MIP, 10, N/A
nj3.mps, HiGHS, 10, N/A
nj3.mps, SCIP, 10, N/A
nj3.mps, CPLEX, 10, N/A
nj3.mps, Gurobi(comp), 10, N/A
nj3.mps, Gurobi(heur), 10, N/A
nj3.mps, Feasibility Jump, 10, N/A
nj3.mps, Local-MIP, 10, N/A
tokyometro.mps, HiGHS, 10, N/A
tokyometro.mps, SCIP, 10, 20683.0
tokyometro.mps, CPLEX, 10, N/A
tokyometro.mps, Gurobi(comp), 10, N/A
tokyometro.mps, Gurobi(heur), 10, 172359.2
tokyometro.mps, Feasibility Jump, 10, N/A
tokyometro.mps, Local-MIP, 10, 45540.1
neos-4647032-veleka.mps, HiGHS, 10, N/A
neos-4647032-veleka.mps, SCIP, 10, N/A
neos-4647032-veleka.mps, CPLEX, 10, N/A
neos-4647032-veleka.mps, Gurobi(comp), 10, N/A
neos-4647032-veleka.mps, Gurobi(heur), 10, N/A
neos-4647032-veleka.mps, Feasibility Jump, 10, N/A
neos-4647032-veleka.mps, Local-MIP, 10, 52944.8305
van.mps, HiGHS, 10, N/A
van.mps, SCIP, 10, 6.103475
van.mps, CPLEX, 10, N/A
van.mps, Gurobi(comp), 10, 56.0592505
van.mps, Gurobi(heur), 10, 56.0592505
van.mps, Feasibility Jump, 10, 11.86925
van.mps, Local-MIP, 10, 4.838663
bharat.mps, HiGHS, 10, N/A
bharat.mps, SCIP, 10, N/A
bharat.mps, CPLEX, 10, N/A
bharat.mps, Gurobi(comp), 10, N/A
bharat.mps, Gurobi(heur), 10, N/A
bharat.mps, Feasibility Jump, 10, N/A
bharat.mps, Local-MIP, 10, N/A
splan1.mps, HiGHS, 10, N/A
splan1.mps, SCIP, 10, N/A
splan1.mps, CPLEX, 10, 20804016.551
splan1.mps, Gurobi(comp), 10, 20804020.0
splan1.mps, Gurobi(heur), 10, 20804020.0
splan1.mps, Feasibility Jump, 10, 5.4520000000001e+23
splan1.mps, Local-MIP, 10, N/A
set3-10.mps, HiGHS, 10, 492528.478364
set3-10.mps, SCIP, 10, 407108.9
set3-10.mps, CPLEX, 10, 230352.81923
set3-10.mps, Gurobi(comp), 10, 308131.56444
set3-10.mps, Gurobi(heur), 10, 561318.01682
set3-10.mps, Feasibility Jump, 10, N/A
set3-10.mps, Local-MIP, 10, 2096910.001976
adult-regularized.mps, HiGHS, 10, N/A
adult-regularized.mps, SCIP, 10, 24720.0
adult-regularized.mps, CPLEX, 10, 7841.0
adult-regularized.mps, Gurobi(comp), 10, 7525.3178478
adult-regularized.mps, Gurobi(heur), 10, 7525.3178478
adult-regularized.mps, Feasibility Jump, 10, N/A
adult-regularized.mps, Local-MIP, 10, N/A
supportcase22.mps, HiGHS, 10, N/A
supportcase22.mps, SCIP, 10, N/A
supportcase22.mps, CPLEX, 10, N/A
supportcase22.mps, Gurobi(comp), 10, N/A
supportcase22.mps, Gurobi(heur), 10, N/A
supportcase22.mps, Feasibility Jump, 10, N/A
supportcase22.mps, Local-MIP, 10, N/A
f2000.mps, HiGHS, 10, N/A
f2000.mps, SCIP, 10, N/A
f2000.mps, CPLEX, 10, N/A
f2000.mps, Gurobi(comp), 10, N/A
f2000.mps, Gurobi(heur), 10, N/A
f2000.mps, Feasibility Jump, 10, N/A
f2000.mps, Local-MIP, 10, N/A
seqsolve3short4288excess384.mps, HiGHS, 10, N/A
seqsolve3short4288excess384.mps, SCIP, 10, N/A
seqsolve3short4288excess384.mps, CPLEX, 10, N/A
seqsolve3short4288excess384.mps, Gurobi(comp), 10, N/A
seqsolve3short4288excess384.mps, Gurobi(heur), 10, N/A
seqsolve3short4288excess384.mps, Feasibility Jump, 10, N/A
seqsolve3short4288excess384.mps, Local-MIP, 10, N/A
neos-4338804-snowy.mps, HiGHS, 10, 1538.0
neos-4338804-snowy.mps, SCIP, 10, 1889.0
neos-4338804-snowy.mps, CPLEX, 10, 1512.0
neos-4338804-snowy.mps, Gurobi(comp), 10, 1486.0
neos-4338804-snowy.mps, Gurobi(heur), 10, 1482.0
neos-4338804-snowy.mps, Feasibility Jump, 10, N/A
neos-4338804-snowy.mps, Local-MIP, 10, 3073.0
cmflsp60-36-2-6.mps, HiGHS, 10, N/A
cmflsp60-36-2-6.mps, SCIP, 10, N/A
cmflsp60-36-2-6.mps, CPLEX, 10, N/A
cmflsp60-36-2-6.mps, Gurobi(comp), 10, N/A
cmflsp60-36-2-6.mps, Gurobi(heur), 10, N/A
cmflsp60-36-2-6.mps, Feasibility Jump, 10, N/A
cmflsp60-36-2-6.mps, Local-MIP, 10, N/A
neos-4647027-thurso.mps, HiGHS, 10, N/A
neos-4647027-thurso.mps, SCIP, 10, N/A
neos-4647027-thurso.mps, CPLEX, 10, N/A
neos-4647027-thurso.mps, Gurobi(comp), 10, N/A
neos-4647027-thurso.mps, Gurobi(heur), 10, N/A
neos-4647027-thurso.mps, Feasibility Jump, 10, N/A
neos-4647027-thurso.mps, Local-MIP, 10, 95062.6594
cmflsp40-36-2-10.mps, HiGHS, 10, N/A
cmflsp40-36-2-10.mps, SCIP, 10, N/A
cmflsp40-36-2-10.mps, CPLEX, 10, N/A
cmflsp40-36-2-10.mps, Gurobi(comp), 10, N/A
cmflsp40-36-2-10.mps, Gurobi(heur), 10, N/A
cmflsp40-36-2-10.mps, Feasibility Jump, 10, N/A
cmflsp40-36-2-10.mps, Local-MIP, 10, N/A
snp-10-052-052.mps, HiGHS, 10, N/A
snp-10-052-052.mps, SCIP, 10, N/A
snp-10-052-052.mps, CPLEX, 10, 26124059455.0
snp-10-052-052.mps, Gurobi(comp), 10, 26124060000.0
snp-10-052-052.mps, Gurobi(heur), 10, 26124060000.0
snp-10-052-052.mps, Feasibility Jump, 10, 8.303999999999999e+28
snp-10-052-052.mps, Local-MIP, 10, N/A
comp12-2idx.mps, HiGHS, 10, N/A
comp12-2idx.mps, SCIP, 10, N/A
comp12-2idx.mps, CPLEX, 10, 13246.0
comp12-2idx.mps, Gurobi(comp), 10, 1223.0
comp12-2idx.mps, Gurobi(heur), 10, 1223.0
comp12-2idx.mps, Feasibility Jump, 10, 2784.0
comp12-2idx.mps, Local-MIP, 10, 484.0
fhnw-schedule-pairb200.mps, HiGHS, 10, N/A
fhnw-schedule-pairb200.mps, SCIP, 10, -0.9914933
fhnw-schedule-pairb200.mps, CPLEX, 10, 0.0
fhnw-schedule-pairb200.mps, Gurobi(comp), 10, -1.8314849
fhnw-schedule-pairb200.mps, Gurobi(heur), 10, -1.8314849
fhnw-schedule-pairb200.mps, Feasibility Jump, 10, -0.991493
fhnw-schedule-pairb200.mps, Local-MIP, 10, -15.306223
neos-848198.mps, HiGHS, 10, 126418.0
neos-848198.mps, SCIP, 10, 120921.0
neos-848198.mps, CPLEX, 10, 61629.0
neos-848198.mps, Gurobi(comp), 10, 127371.0
neos-848198.mps, Gurobi(heur), 10, 105587.0
neos-848198.mps, Feasibility Jump, 10, 126753.0
neos-848198.mps, Local-MIP, 10, 86175.0
bley_xs1.mps, HiGHS, 10, N/A
bley_xs1.mps, SCIP, 10, 8835074.0
bley_xs1.mps, CPLEX, 10, 10618897.25
bley_xs1.mps, Gurobi(comp), 10, 19125120.0
bley_xs1.mps, Gurobi(heur), 10, 19125120.0
bley_xs1.mps, Feasibility Jump, 10, 1.5224748200000049e+26
bley_xs1.mps, Local-MIP, 10, 7381773.98
triptim2.mps, HiGHS, 10, N/A
triptim2.mps, SCIP, 10, N/A
triptim2.mps, CPLEX, 10, N/A
triptim2.mps, Gurobi(comp), 10, N/A
triptim2.mps, Gurobi(heur), 10, N/A
triptim2.mps, Feasibility Jump, 10, N/A
triptim2.mps, Local-MIP, 10, N/A
neos-4531126-vouga.mps, HiGHS, 10, N/A
neos-4531126-vouga.mps, SCIP, 10, N/A
neos-4531126-vouga.mps, CPLEX, 10, N/A
neos-4531126-vouga.mps, Gurobi(comp), 10, N/A
neos-4531126-vouga.mps, Gurobi(heur), 10, N/A
neos-4531126-vouga.mps, Feasibility Jump, 10, N/A
neos-4531126-vouga.mps, Local-MIP, 10, N/A
scpm1.mps, HiGHS, 10, N/A
scpm1.mps, SCIP, 10, N/A
scpm1.mps, CPLEX, 10, 25254186.0
scpm1.mps, Gurobi(comp), 10, 86800.0
scpm1.mps, Gurobi(heur), 10, 86800.0
scpm1.mps, Feasibility Jump, 10, 31911.0
scpm1.mps, Local-MIP, 10, 20306.0
shipsched.mps, HiGHS, 10, N/A
shipsched.mps, SCIP, 10, N/A
shipsched.mps, CPLEX, 10, N/A
shipsched.mps, Gurobi(comp), 10, 288211.0
shipsched.mps, Gurobi(heur), 10, 267167.0
shipsched.mps, Feasibility Jump, 10, N/A
shipsched.mps, Local-MIP, 10, N/A
rmatr200-p20.mps, HiGHS, 10, 1531.0
rmatr200-p20.mps, SCIP, 10, 1393.0
rmatr200-p20.mps, CPLEX, 10, 880.0
rmatr200-p20.mps, Gurobi(comp), 10, 1266.0
rmatr200-p20.mps, Gurobi(heur), 10, 1201.0
rmatr200-p20.mps, Feasibility Jump, 10, 0.0
rmatr200-p20.mps, Local-MIP, 10, 1135.0
dlr1.mps, HiGHS, 10, N/A
dlr1.mps, SCIP, 10, N/A
dlr1.mps, CPLEX, 10, N/A
dlr1.mps, Gurobi(comp), 10, N/A
dlr1.mps, Gurobi(heur), 10, N/A
dlr1.mps, Feasibility Jump, 10, N/A
dlr1.mps, Local-MIP, 10, N/A
fhnw-binpack4-48.mps, HiGHS, 10, N/A
fhnw-binpack4-48.mps, SCIP, 10, N/A
fhnw-binpack4-48.mps, CPLEX, 10, N/A
fhnw-binpack4-48.mps, Gurobi(comp), 10, 0.0
fhnw-binpack4-48.mps, Gurobi(heur), 10, N/A
fhnw-binpack4-48.mps, Feasibility Jump, 10, N/A
fhnw-binpack4-48.mps, Local-MIP, 10, 0.0
stp3d.mps, HiGHS, 10, N/A
stp3d.mps, SCIP, 10, N/A
stp3d.mps, CPLEX, 10, N/A
stp3d.mps, Gurobi(comp), 10, N/A
stp3d.mps, Gurobi(heur), 10, N/A
stp3d.mps, Feasibility Jump, 10, N/A
stp3d.mps, Local-MIP, 10, N/A
neos-5221106-oparau.mps, HiGHS, 10, N/A
neos-5221106-oparau.mps, SCIP, 10, N/A
neos-5221106-oparau.mps, CPLEX, 10, N/A
neos-5221106-oparau.mps, Gurobi(comp), 10, N/A
neos-5221106-oparau.mps, Gurobi(heur), 10, N/A
neos-5221106-oparau.mps, Feasibility Jump, 10, N/A
neos-5221106-oparau.mps, Local-MIP, 10, N/A
traininstance2.mps, HiGHS, 10, 85080.0
traininstance2.mps, SCIP, 10, 113060.0
traininstance2.mps, CPLEX, 10, 72320.0
traininstance2.mps, Gurobi(comp), 10, 73550.0
traininstance2.mps, Gurobi(heur), 10, 72100.0
traininstance2.mps, Feasibility Jump, 10, N/A
traininstance2.mps, Local-MIP, 10, 84280.0
queens-30.mps, HiGHS, 10, -2.0
queens-30.mps, SCIP, 10, -33.0
queens-30.mps, CPLEX, 10, -28.0
queens-30.mps, Gurobi(comp), 10, -34.0
queens-30.mps, Gurobi(heur), 10, -34.0
queens-30.mps, Feasibility Jump, 10, -1.0
queens-30.mps, Local-MIP, 10, -39.0
neos-5266653-tugela.mps, HiGHS, 10, N/A
neos-5266653-tugela.mps, SCIP, 10, N/A
neos-5266653-tugela.mps, CPLEX, 10, N/A
neos-5266653-tugela.mps, Gurobi(comp), 10, N/A
neos-5266653-tugela.mps, Gurobi(heur), 10, N/A
neos-5266653-tugela.mps, Feasibility Jump, 10, N/A
neos-5266653-tugela.mps, Local-MIP, 10, N/A
polygonpack3-15.mps, HiGHS, 10, N/A
polygonpack3-15.mps, SCIP, 10, 0.0
polygonpack3-15.mps, CPLEX, 10, 0.0
polygonpack3-15.mps, Gurobi(comp), 10, -20675200.0
polygonpack3-15.mps, Gurobi(heur), 10, -20675200.0
polygonpack3-15.mps, Feasibility Jump, 10, 0.0
polygonpack3-15.mps, Local-MIP, 10, -34305473.037184
neos-3754480-nidda.mps, HiGHS, 10, 15012.779724
neos-3754480-nidda.mps, SCIP, 10, 13848.45
neos-3754480-nidda.mps, CPLEX, 10, 13452.123967
neos-3754480-nidda.mps, Gurobi(comp), 10, 12941.695474
neos-3754480-nidda.mps, Gurobi(heur), 10, 12941.737362
neos-3754480-nidda.mps, Feasibility Jump, 10, 2.2e+21
neos-3754480-nidda.mps, Local-MIP, 10, 26606.82545
ns1690781.mps, HiGHS, 10, 0.0
ns1690781.mps, SCIP, 10, 0.0
ns1690781.mps, CPLEX, 10, 0.0
ns1690781.mps, Gurobi(comp), 10, -0.0010263
ns1690781.mps, Gurobi(heur), 10, -0.0002407
ns1690781.mps, Feasibility Jump, 10, 0.0
ns1690781.mps, Local-MIP, 10, -677.252927
rmatr200-p10.mps, HiGHS, 10, 3141.0
rmatr200-p10.mps, SCIP, 10, 3333.0
rmatr200-p10.mps, CPLEX, 10, 2366.0
rmatr200-p10.mps, Gurobi(comp), 10, 2663.0
rmatr200-p10.mps, Gurobi(heur), 10, 2607.0
rmatr200-p10.mps, Feasibility Jump, 10, N/A
rmatr200-p10.mps, Local-MIP, 10, 2523.0
neos-4165869-wannon.mps, HiGHS, 10, N/A
neos-4165869-wannon.mps, SCIP, 10, N/A
neos-4165869-wannon.mps, CPLEX, 10, 328.0
neos-4165869-wannon.mps, Gurobi(comp), 10, 307.0
neos-4165869-wannon.mps, Gurobi(heur), 10, N/A
neos-4165869-wannon.mps, Feasibility Jump, 10, 366.0
neos-4165869-wannon.mps, Local-MIP, 10, 293.0
2club200v15p5scn.mps, HiGHS, 10, N/A
2club200v15p5scn.mps, SCIP, 10, -28.0
2club200v15p5scn.mps, CPLEX, 10, -18.0
2club200v15p5scn.mps, Gurobi(comp), 10, -62.0
2club200v15p5scn.mps, Gurobi(heur), 10, -62.0
2club200v15p5scn.mps, Feasibility Jump, 10, -1.0
2club200v15p5scn.mps, Local-MIP, 10, -67.0
opm2-z12-s8.mps, HiGHS, 10, N/A
opm2-z12-s8.mps, SCIP, 10, 0.0
opm2-z12-s8.mps, CPLEX, 10, 0.0
opm2-z12-s8.mps, Gurobi(comp), 10, -28077.0
opm2-z12-s8.mps, Gurobi(heur), 10, -28077.0
opm2-z12-s8.mps, Feasibility Jump, 10, 0.0
opm2-z12-s8.mps, Local-MIP, 10, -43608.0
genus-g31-8.mps, HiGHS, 10, N/A
genus-g31-8.mps, SCIP, 10, -1.0
